"","game_name","developer","publisher","Month","Year","age_rating","game_rating","Dreamcast","Wireless","Saturn","Android","iPad","iPhone","Arcade","GameCube","Genesis","Macintosh","PC","Nintendo","GameBoy","NES","PlayStation","Xbox","Wii","otherPlatform","Flight","Music","Simulation","Fighting","Platformer","Puzzle","Strategy","Adventure","RPG","Racing","Shooter","Sports","Action","otherGenre"
"4608","Might and Magic","Unknown","American Sammy","August","1992",NA,"9.1","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"4609","Might and Magic VI: The Mandate of Heaven","New World Computing","3DO","April","1998"," T","9","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"4610","Might and Magic VII: For Blood and Honor","New World Computing","3DO","June","1999"," T","7.7","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"4611","Might and Magic VIII: Day of the Destroyer","New World Computing","3DO","March","2000"," T","6.5","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"4612","Might and Magic X Legacy","Limbic Entertainment","Ubisoft","January","2014"," T","7.3","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"4613","Might and Magic: Clash of Heroes","Capybara Games","Ubisoft","April","2011"," E10+","8.9","0","0","0","1","0","1","0","0","0","0","1","1","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"4614","Mighty Bomb Jack","Tecmo","Tecmo","released",NA,NA,"4","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"4615","Mighty Gunvolt","Inti Creates","Inti Creates","August","2014"," E","7.5","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"4616","Mighty Milky Way","WayForward Technologies","WayForward Technologies","May","2011"," E","8.5","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"4617","Mighty No. 9","Inti Creates","Deep Silver","June","2016"," E10+","5.6","0","0","0","0","0","0","0","0","0","1","1","1","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"4618","Mighty Switch Force","WayForward Technologies","WayForward Technologies","December","2011"," E10+","8","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"4619","Mike Tyson Boxing","Codemasters","Codemasters","October","2000"," E","4.3","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"4620","Mike Tyson Heavyweight Boxing","Atomic Planet","Codemasters","July","2002"," T","2.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"4621","Mike Tyson's Punch-Out!!","Nintendo R&D3","Nintendo","June","1987",NA,"8.4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"4622","Military Madness","Hudson Soft","Hudson Soft","May","2009",NA,"6.9","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"4623","Military Madness [1990]","Hudson Soft","Hudson Soft","December","1990",NA,"8.8","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"4624","Millennium Winter Sports","Konami","Konami","April","2000"," E","7","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"4625","Milon's Secret Castle","Hudson Soft","Hudson Soft","September","1988",NA,"4","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0"
"4626","Mimana Iyar Chronicles","Kogado Software Products","Aksys Games","March","2010"," T","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"4627","Master Jin Jin's IQ Challenge","ASK Corporation","Valcon Games","October","2007"," E","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"4628","Mind Quiz","SEGA","Ubisoft","October","2006"," E","4.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"4629","Mind Quiz: Your Brain Coach","SEGA","Ubisoft","March","2007"," E","4","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"4630","Mind Zero","Zero Div","Aksys Games","May","2014"," T","7","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"4631","MindRover: The Europa Project","CogniToy","CogniToy","November","1999"," E","8.5","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"4632","Mindjack","Feel Plus","Square Enix","January","2011"," M","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"4633","Minecraft","Mojang","Mojang","May","2009"," E10+","9","0","0","0","1","0","1","0","0","0","0","1","1","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"4634","Minecraft -- Pocket Edition","Mojang","Mojang","October","2011",NA,"5","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"4635","Minecraft: New Nintendo 3DS Edition","Mojang","Mojang","September","2017"," E10+","6.5","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"4636","Minecraft: Story Mode -- Episode 1: The Order of the Stone","Telltale Games","Telltale Games","October","2015"," E10+","7.3","0","0","0","0","0","1","0","0","0","1","1","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"4637","Minecraft: Story Mode -- Episode 2: Assembly Required","Telltale Games","Telltale Games","October","2015"," E10+","5.6","0","0","0","1","0","1","0","0","0","1","1","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"4638","Minecraft: Story Mode -- Episode 3: The Last Place You Look","Telltale Games","Telltale Games","November","2015"," E10+","7.7","0","0","0","1","0","1","0","0","0","1","1","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"4639","Minecraft: Story Mode -- Episode 4: A Block and a Hard Place","Telltale Games","Telltale Games","December","2015"," E10+","6.3","0","0","0","1","0","1","0","0","0","1","1","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"4640","Miner 2049er","Tigervision","Tigervision","released",NA,NA,"8","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0"
"4641","Miner Wars 2081","Keen Software House","N/A","November","2012",NA,"5","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"4642","Mini Desktop Racing","Data Design Interactive","N/A","Europe",NA,NA,"1.2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"4643","Mini Ninjas","Io Interactive","Eidos Interactive","July","2010"," E10+","8","0","0","0","0","0","0","0","0","0","1","1","1","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"4644","Minigore","Mountain Sheep","Chillingo","July","2009",NA,"7","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"4645","Minimum","Human Head Studios","Atari","September","2014",NA,"6.5","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"4646","Minority Report","Treyarch","Activision","November","2002"," T","5.4","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"4647","Mirror's Edge","DICE  (Digital Illusions CE)","Electronic Arts","January","2009"," T","7.2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"4648","Mirror's Edge Catalyst","DICE  (Digital Illusions CE)","Electronic Arts","June","2016"," T","6.8","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"4649","Mischief Makers","Treasure","Nintendo","October","1997"," E","6.2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"4650","Miss Spider: Harvest Time Hop and Fly","Shin'en","Game Factory","May","2006"," E","4","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"4651","Missile Command [1980]","Atari Inc. (1972-1984)","Atari Inc. (1972-1984)","released",NA,NA,"6","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"4652","Missile Command [1999]","Meyer/Glass Interactive","Hasbro Interactive","December","1999"," E","7","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"4653","Mission: Impossible","Infogrames","Ocean","July","1998"," T","6.6","0","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"4654","Mission: Impossible Operation Surma","Paradigm Entertainment","Atari","December","2003"," T","7.3","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0"
"4655","Mittens","Disney Interactive Studios","Disney Interactive Studios","April","2013",NA,"6.2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"4656","Ball Breakers","Lost Toys","Take-Two Interactive ","August","2000"," E","7.5","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"4657","Mob Rule","Studio 3","Simon & Schuster Interactive","September","1999"," T","5.2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"4658","Mobil 1 Rally Championship","Magnetic Fields","Electronic Arts","February","2000"," E","8.8","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"4659","Mobile Suit Gundam: Crossfire","BEC","Bandai","November","2006"," T","3.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"4660","Mobile Suit Gundam: Federation vs. Zeon","Capcom Production Studio 1","Bandai","September","2002"," T","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"4661","Mobile Suit Gundam: Zeonic Front","Bandai","Bandai","January","2002"," T","6.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"4662","ModNation Racers","SIE San Diego Studio","Sony Computer Entertainment","May","2010"," E","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"4663","Monaco","Pocketwatch Games","Pocketwatch Games","April","2013",NA,"9","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"4664","Monaco Grand Prix","Ubisoft","Ubisoft","September","1999"," E","8.2","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"4665","Monaco Grand Prix Racing Simulation 2","Ubisoft","Ubisoft","June","1999"," E","7.2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"4666","Monday Night Combat","Uber Entertainment, Inc.","Uber Entertainment, Inc.","August","2010"," T","8","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"4667","Monkey Hero","BLAM!","Take-Two Interactive ","February","1999"," E","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"4668","Monkey Island 2: LeChuck's Revenge -- Special Edition","LucasArts","LucasArts","July","2010"," E10+","8.9","0","0","0","0","1","1","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"4669","Monkey Magic","Music-Pen","Sunsoft","December","1999"," E","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"4670","Monopoly","N/A","Electronic Arts","April","2010"," E","8.5","0","1","0","0","0","1","0","0","0","1","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4671","Monopoly","N/A","Electronic Arts","October","2008"," E","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4672","Monopoly","Electronic Arts","Electronic Arts","October","2010"," E","6.5","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4673","Monopoly Casino","Leaping Lizard Software","Hasbro Interactive","November","1999"," E","7.5","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"4674","Monopoly Streets","Electronic Arts","Electronic Arts","October","2010"," E","7.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4675","Monopoly Tycoon","Deep Red Games","Infogrames","September","2001"," E","8.2","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"4676","Monopoly [1998]","Gremlin Interactive Limited","Hasbro Interactive","January","1998"," E","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4677","Monopoly [1999]","Majesco","Majesco","May","1999"," E","7","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4678","Monopoly, Boggle,  Yahtzee , Battleship -- 4 Game Pack!","Sensory Sweep","Atari","December","2005",NA,"6.2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4679","MonsTeca Corral","Onteca","Onteca","August","2010"," E","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"4680","Monster Bomber","Taito","Majesco","November","2006"," E","4.5","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"4681","Monster Force","Konami","Konami","January","2001"," E","6.5","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"4682","Monster House","A2M (Artificial Mind and Movement)","THQ","July","2006"," E10+","6.8","0","1","0","0","0","0","0","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0"
"4683","Monster Hunter","Capcom Production Studio 1","Capcom","September","2004"," T","7.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"4684","Monster Hunter 3 Ultimate","Capcom Production Studio 1","Capcom","March","2013"," T","8.8","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"4685","Monster Hunter 4 Ultimate","Capcom","Capcom","February","2015"," T","9","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"4686","Monster Hunter Freedom","Capcom Production Studio 1","Capcom","May","2006"," T","7.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"4687","Monster Hunter Freedom 2","Capcom Production Studio 1","Capcom","August","2007"," T","8.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
