"","developer","publisher","Month","Year","age_rating","game_rating","Dreamcast","Wireless","Saturn","Android","iPad","iPhone","Arcade","GameCube","Genesis","Macintosh","PC","Nintendo","GameBoy","NES","PlayStation","Xbox","Wii","otherPlatform","Flight","Music","Simulation","Fighting","Platformer","Puzzle","Strategy","Adventure","RPG","Racing","Shooter","Sports","Action","otherGenre","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"127","SIE Japan Studio","Sony Computer Entertainment","January",2008," E",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,3,1,9,2,1,0,8,10,18
"128","other","Midway  Games","November",2007," M",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,2,1,2,0,3,4,2
"129","other","other","November",2001," T",7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,8,0,4,4,3,2,4,7,9
"130","other","other","March",2008," E",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,3,3,3,4,4,8
"131","other","Sony Computer Entertainment","June",2003," T",8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,5,2,2,0,2,6,3
"132","other","other","August",2001," M",8.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,14,5,15,8,7,7,15,22,29
"133","other","other","July",2004," E",7.6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,2,1,0,2,3,6
"134","other","other","October",2007," E",3.5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,8,0,5,5,3,5,11,8,16
"135","Taito","Taito","June",2008," E",4.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1
"136","other","other","September",2013," M",7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,8,1,6,6,3,4,14,15,24
"137","other","other","March",2016," E10+",5.6,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,2,3,5,3,1,9,6,18
"138","FromSoftware","Agetec","October",2000," T",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,1,3
"139","FromSoftware","Agetec","August",2001," T",7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,5,1,3,3,3,4,5,11,11
"140","FromSoftware","Agetec","September",2002," T",7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,6,2,3,0,6,6,8
"141","FromSoftware","SEGA","March",2007," T",5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,2,1,3
"142","FromSoftware","Bandai Namco Games","March",2012," T",7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0,1,3,2,7
"143","FromSoftware","other","June",2006," T",6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,5,1,6,3,3,2,4,7,10
"144","FromSoftware","other","March",2000," T",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,6,3,10,3,7,4,8,16,13
"145","FromSoftware","other","September",2004," T",7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,1,1,1,1,4,1,4
"146","FromSoftware","Agetec","September",2005," T",5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,6,1,7,2,1,1,9,5,13
"147","FromSoftware","Agetec","July",2003," T",7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,9,1,11,2,6,4,5,11,14
"148","FromSoftware","Bandai Namco Games","September",2013," T",7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,5,0,1,0,2,5,4
"149","FromSoftware","Ubisoft","September",2008," T",7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,2,5,1,1,3,5,6,8
"150","3DO","3DO","March",2001," T",8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,0,0,1,3,2
"151","3DO","3DO","July",2000," T",7.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4,1,7,4,2,1,8,7,10
"152","3DO","3DO","March",2000," E",4.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,2,1,1,0,2,2,5
"153","other","other","April",2006," T",3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,3,0,2,0,1,5,4
"154","other","3DO","December",2001," E",6.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,1,1,2,1,0,3,1,5
"155","other","3DO","March",2002," T",5.4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,2,1,4,1,6
"156","3DO","3DO","September",2000," T",5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,3,0,3,1,3,1,5,3,7
"157","3DO","other","July",2004," T",4.5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,1,1,0,0,4,4,4
"158","other","Electronic Arts","March",2008," M",7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,7,3,8,6,2,2,14,12,21
"159","other","Electronic Arts","March",2013," RP-T+",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,7,3,7,4,4,1,4,9,10
"160","other","Nintendo","October",2012," E",8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,1,2,4,1,4
"161","other","other","September",2000," E",6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,1,4,2,3,10,7,14
"162","other","other","November",2002," M",8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,10,4,14,6,6,5,8,17,17
"163","other","Microsoft","November",2002," M",9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,9,1,6,5,3,2,6,10,8
"164","other","other","September",2016," E10+",8.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,2,3,6
"165","Gameloft","Ubisoft","March",2011," E10+",3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,3
"166","Ubisoft Montreal","Ubisoft","November",2007," M",8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8,0,2,7,3,4,9,3,12
"167","Climax Studios","Ubisoft","April",2015," T",6.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,6,2,14,5,7,3,10,15,20
"168","Climax Studios","Ubisoft","January",2016," T",6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,6,2,14,5,7,3,10,15,20
"169","Ubisoft","Ubisoft","January",2010," T",8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2,1,1,0,2,2,5
"170","Ubisoft Montreal","Ubisoft","November",2012," M",8.5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,18,1,17,15,9,8,21,19,41
"171","other","Ubisoft","October",2012," M",7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,3,2,9,3,5,2,5,13,11
"172","Ubisoft Montreal","Ubisoft","November",2013," M",8.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,14,4,11,12,9,5,21,19,27
"173","other","Ubisoft","October",2018," M",9.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,10,1,9,3,4,2,6,14,11
"174","Ubisoft Montreal","Ubisoft","October",2017," M",9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,10,4,14,3,9,0,15,22,25
"175","other","Ubisoft","November",2015," M",8.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,6,3,6,8,6,4,11,9,25
"176","Ubisoft Montreal","Ubisoft","November",2014," M",7.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,11,6,13,5,9,4,15,24,32
"177","other","Ubisoft","November",2009," M",6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5,0,3,1,3,2,2,8,5
"178","Ubisoft Montreal","Ubisoft","March",2011," M",8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,17,0,12,8,3,7,14,11,34
"179","Ubisoft Montreal","Ubisoft","November",2011," M",8.5,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,10,0,6,8,7,4,20,11,31
"180","Ubisoft","Ubisoft","November",2016," M",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8,0,2,7,3,4,9,3,12
"181","other","other","September",2015," E10+",8.8,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,6,1,5,3,2,1,3,6,9
"182","other","Konami","January",2010," T",8.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4,1,10,3,4,2,6,13,7
"183","other","other","December",2014," E",6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,8,1,2,4,1,1,6,6,17
"184","other","Atari","September",2004," E",6.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,4,2,6,5,4,6,12,11,16
"185","PlatinumGames","Nintendo","August",2019," T",9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,6,0,4,5,2,4,6,8,14
"186","other","Sony Computer Entertainment","October",2018," E10+",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,7,1,6,9,3,2,9,11,15
"187","High Voltage Software","D3 Publisher","October",2009," E10+",4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1,2,6,4,1,1,6,11,9
"188","Digital Eclipse Software","Infogrames","June",2001," E",8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"189","Digital Eclipse Software","Hasbro Interactive","April",2000," E",7.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,1,3,1,2,4,4,6
"190","other","other","March",2013," T",6.2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6,0,2,5,2,1,4,3,9
"191","other","NIS","April",2006," E10+",7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,4,3,7
"192","other","NIS","May",2012," T",6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,11,0,2,8,0,3,9,4,19
"193","other","NIS","September",2010," T",5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,3,1,0,6,2,12
"194","other","NIS","September",2011," T",7.5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"195","other","DreamCatcher Interactive","June",2000," E",6.4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,6,1,2,4,4,1,6,7,14
"196","Eurocom","Sony Computer Entertainment","June",2001," E",7.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12,21,6,12,15,11,4,22,22,44
"197","other","cdv Software Entertainment","July",2007," T",4.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,3,11,5,7,3,19,19,28
"198","other","other","April",2006," T",7.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,1,2,0,2,2,2,5
"199","other","other","March",2009," E10+",8.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,13,0,2,10,1,8,10,8,19
"200","other","other","October",2000," T",5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,0,1,1,2,0,4,3,9
"201","other","THQ","October",2006," E",5.1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,11,5,13,7,4,1,13,18,23
"202","other","other","November",2007," T",7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,11,0,5,8,3,5,9,8,17
"203","other","Majesco","October",2008," E10+",6.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,1,3,3,1,2,5,5,7
"204","other","other","May",2012," T",7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,2,0,0,3,2,7
"205","other","other","May",2015," E10+",7.9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,9,4,6,2,4,3,4,9,9
"206","other","Microsoft Game Studios","December",2001," T",6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,7,3,9,4,4,4,11,10,21
"207","other","other","April",2007," E10+",4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,1,1,1,4,1
"208","other","SouthPeak Games","August",2008," T",7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,3,1,3,2,2,4,4
"209","other","Acclaim Entertainment","November",2002," M",6.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,11,2,3,7,0,2,7,3,18
"210","other","THQ","October",2008," E",4.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,1,2,1,0,0,2,3,9
"211","other","other","December",2010," T",7.5,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,12,1,6,5,4,4,12,8,20
"212","other","Eidos Interactive","November",2004," M",5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1
"213","Blitz Games","Crave Entertainment","September",2004," M",3.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,15,12,6,17,5,10,6,11,25,19
"214","other","other","August",2006," M",2.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,7,2,5,2,4,2,1,5,5
"215","other","THQ","September",2008," E",6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,1,0,1,0,2,5,3
"216","other","Activision","October",2009," E",6.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,7,15,2,13,5,10,27,23
"217","BioWare","Interplay","September",2000," T",9.4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,17,3,17,15,14,9,20,22,35
"218","BioWare","Interplay","June",2001," T",9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1,4,4,5,4,11,7,11
"219","other","Interplay","December",2001," T",9.4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,12,4,9,5,10,5,12,13,18
"220","other","other","October",2001," E",7.2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,0,2,0,0,0,4,3,1
"221","other","Nintendo","November",2011," E",7.5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,5,1,3,3,1,0,5,6,11
"222","other","other","October",2007," E10+",6.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,3,2,2,3,4,3,7,3
"223","Vicarious Visions","Activision","November",2009," E10+",7.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,4,7,3,3,9,7,18
"224","other","other","November",2013," T",8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,10,1,1,10,3,4,17,4,29
"225","other","other","April",2010," E",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,1,1,1,2
"226","other","other","July",2000," E",7.9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3,0,1,4,3,8
"227","Treasure","D3 Publisher","August",2008," E10+",8.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,2,3,4
"228","Rare","THQ","September",2003," E",8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,4,1,3,1,2,1,3,7,4
"229","Rare","Microsoft","November",2008," E10+",8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,5,1,2,5,5,3,10,8,13
"230","Rare","Nintendo","November",2000," E",9.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,8,2,5,4,4,2,2,9,6
"231","other","other","June",2002," T",7.8,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,3,1,1,2,4,6,11
"232","other","THQ","August",2006," E",6.7,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,3,0
"233","other","Atlus","April",2008," T",5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,1,1,4,3,1,10,5,15
"234","other","other","August",2006," T",8.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,2,2,5,2,2,7,5,13
"235","other","Warner Bros.  Interactive","August",2011," E10+",9,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,1,1,0,1,3,3
"236","other","other","November",2000," E",6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,6,2,7,3,4,4,6,9,7
"237","Ubisoft Montreal","Ubisoft","October",2001," T",8,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,2,2,2,1,4,3,5
"238","other","other","August",2016," M",7.5,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,7,3,10,6,4,3,17,16,29
"239","other","Warner Bros.  Interactive","May",2010," T",9.3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,18,2,25,15,9,11,14,23,30
"240","other","Warner Bros.  Interactive","November",2011," T",9.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,20,3,13,14,12,9,19,22,36
"241","other","other","June",2015," M",9.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,28,11,26,17,22,17,24,43,49
"242","other","Warner Bros.  Interactive","October",2013," T",7.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,20,8,27,15,19,7,17,38,36
"243","other","Warner Bros.  Interactive","October",2013," T",7.4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,8,4,8,7,7,5,15,14,20
"244","other","Warner Bros.  Interactive","October",2016," M",7.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,6,2,15,5,5,7,8,18,15
"245","other","other","March",2003," T",2.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,6,1,11,7,7,5,7,16,12
"246","other","Warner Bros.  Interactive","October",2016," T",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,4,3,1,1,2,4,5
"247","WayForward Technologies","Warner Bros.  Interactive","September",2010," E10+",7.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,2,3,2,2,3,5,12
"248","other","Nintendo","October",2007," T",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,14,5,23,6,9,7,22,30,39
"249","other","other","October",2017," T",8,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,1,7,2,2,2,3,7,5
"250","other","other","November",2017," E10+",8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,2
"251","other","Infogrames","January",2003," T",8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,2,1,0,0,5,2,5
"252","other","other","November",2000," T",7.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,0,3,3,1,0,2,4,5
"253","Hudson Soft","Hudson Soft","April",2007," E",6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,3,1,2
"254","other","Crave Entertainment","November",2001," T",8.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,5,1,1,1,3,5,3
